video,frame,timestamp_sec,rider_track_id,rider_conf,rider_bbox,occupant_count,head_count,helmeted_count,no_helmet_count,matched_occupant_ids,match_scores,raw_overload,confirmed_overload,helmet_status,elapsed_ms,fps
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,285,9.510,M007,0.916,826.6 278.4 949.9 465.8,1,1,0,1,P005,1.626,0,0,NO_HELMET,27.762,36.021
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,285,9.510,M009,0.768,0.0 206.2 225.3 595.4,0,0,0,0,,,0,0,UNKNOWN,27.762,36.021
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,286,9.543,M007,0.908,833.9 278.8 955.4 466.4,1,1,0,1,P005,1.623,0,0,NO_HELMET,26.911,37.159
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,286,9.543,M009,0.622,0.0 224.4 271.5 601.1,0,0,0,0,,,0,0,UNKNOWN,26.911,37.159
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,287,9.576,M007,0.910,841.5 277.6 960.5 463.3,1,1,0,1,P005,1.621,0,0,NO_HELMET,27.894,35.850
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,287,9.576,M009,0.904,0.3 239.0 296.0 601.3,0,0,0,0,,,0,0,UNKNOWN,27.894,35.850
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,288,9.610,M007,0.913,848.0 274.1 967.3 462.3,1,1,0,1,P005,1.620,0,0,NO_HELMET,28.480,35.112
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,288,9.610,U002,0.287,0.1 238.3 321.8 594.0,0,0,0,0,,,0,0,UNKNOWN,28.480,35.112
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,289,9.643,M007,0.909,856.0 275.5 971.8 460.4,1,1,0,1,P005,1.627,0,0,NO_HELMET,27.251,36.696
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,290,9.676,M007,0.868,864.5 269.1 978.2 460.1,0,0,0,0,,,0,0,UNKNOWN,27.310,36.616
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,290,9.676,M009,0.794,68.6 242.7 361.6 559.5,0,0,0,0,,,0,0,UNKNOWN,27.310,36.616
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,291,9.710,M007,0.896,870.1 275.5 982.8 457.5,1,1,0,1,P005,1.620,0,0,NO_HELMET,27.179,36.792
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,292,9.743,M007,0.908,877.1 277.9 985.0 455.0,1,1,0,1,P005,1.625,0,0,NO_HELMET,47.688,20.970
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,292,9.743,M009,0.813,140.3 248.6 412.1 535.0,0,0,0,0,,,0,0,UNKNOWN,47.688,20.970
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,293,9.776,M007,0.903,884.5 278.6 989.5 456.4,1,1,0,1,P005,1.611,0,0,NO_HELMET,26.470,37.779
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,293,9.776,M009,0.848,180.0 245.3 430.3 517.6,1,1,0,1,P008,1.588,0,0,NO_HELMET,26.470,37.779
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,294,9.810,M007,0.879,889.7 277.6 994.7 455.1,1,1,0,1,P005,1.613,0,0,NO_HELMET,26.976,37.071
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,294,9.810,M009,0.671,218.4 246.2 452.7 488.2,1,1,0,1,P008,1.553,0,0,NO_HELMET,26.976,37.071
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,295,9.843,M007,0.867,897.1 274.8 1000.1 454.2,1,1,0,1,P005,1.624,0,0,NO_HELMET,27.810,35.958
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,295,9.843,M009,0.839,246.2 249.5 476.7 501.2,1,1,0,1,P008,1.579,0,0,NO_HELMET,27.810,35.958
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,296,9.877,M007,0.889,904.6 278.4 1004.9 451.8,1,1,0,1,P005,1.621,0,0,NO_HELMET,26.867,37.221
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,296,9.877,M009,0.850,279.1 252.0 494.4 498.1,1,1,0,1,P008,1.590,0,0,NO_HELMET,26.867,37.221
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,297,9.910,M007,0.920,909.0 279.5 1009.0 448.8,1,1,0,1,P005,1.619,0,0,NO_HELMET,27.227,36.728
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,297,9.910,M009,0.894,298.2 252.5 512.8 497.2,1,1,0,1,P008,1.597,0,0,NO_HELMET,27.227,36.728
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,298,9.943,M007,0.922,913.0 281.2 1011.1 446.2,1,1,0,1,P005,1.616,0,0,NO_HELMET,26.402,37.876
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,298,9.943,M009,0.887,339.1 249.7 529.2 489.6,1,1,0,1,P008,1.590,0,0,NO_HELMET,26.402,37.876
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,299,9.977,M007,0.884,918.9 280.7 1015.8 444.8,1,1,0,1,P005,1.621,0,0,NO_HELMET,26.871,37.215
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,299,9.977,M009,0.870,351.1 251.3 543.4 472.0,1,1,0,1,P008,1.578,0,0,NO_HELMET,26.871,37.215
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,300,10.010,M007,0.889,924.9 280.9 1020.2 443.3,1,1,0,1,P005,1.620,0,0,NO_HELMET,44.291,22.578
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,300,10.010,M009,0.888,370.1 252.0 564.2 480.0,1,1,0,1,P008,1.599,0,0,NO_HELMET,44.291,22.578
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,301,10.043,M009,0.904,397.8 251.6 576.4 468.3,1,1,0,1,P008,1.596,0,0,NO_HELMET,26.858,37.232
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,301,10.043,M007,0.899,929.2 281.4 1023.7 442.0,1,1,0,1,P005,1.617,0,0,NO_HELMET,26.858,37.232
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,302,10.077,M007,0.917,933.6 279.7 1028.6 440.6,1,1,0,1,P005,1.618,0,0,NO_HELMET,26.966,37.083
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,302,10.077,M009,0.878,415.2 253.4 593.3 470.2,1,1,0,1,P008,1.603,0,0,NO_HELMET,26.966,37.083
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,303,10.110,M007,0.925,939.7 279.6 1032.7 438.1,1,1,0,1,P005,1.612,0,0,NO_HELMET,27.241,36.709
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,303,10.110,M009,0.895,437.8 252.3 606.1 463.6,1,1,0,1,P008,1.600,0,0,NO_HELMET,27.241,36.709
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,304,10.143,M007,0.927,944.2 279.3 1037.5 437.0,1,1,0,1,P005,1.617,0,0,NO_HELMET,28.118,35.565
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,304,10.143,M009,0.903,452.6 255.9 620.8 466.1,1,1,0,1,P008,1.607,0,0,NO_HELMET,28.118,35.565
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,305,10.177,M007,0.915,948.4 280.9 1040.4 436.1,1,1,0,1,P005,1.614,0,0,NO_HELMET,31.150,32.102
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,305,10.177,M009,0.892,475.4 253.3 634.5 464.1,1,1,0,1,P008,1.603,0,0,NO_HELMET,31.150,32.102
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,306,10.210,M009,0.901,490.8 256.4 650.2 461.0,1,1,0,1,P008,1.606,0,0,NO_HELMET,27.958,35.768
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,306,10.210,M007,0.886,952.9 280.0 1043.1 436.0,1,1,0,1,P005,1.610,0,0,NO_HELMET,27.958,35.768
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,307,10.244,M009,0.883,510.2 255.7 667.1 459.8,1,1,0,1,P008,1.603,0,0,NO_HELMET,25.490,39.231
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,307,10.244,M007,0.861,956.3 279.4 1047.8 433.6,1,1,0,1,P005,1.603,0,0,NO_HELMET,25.490,39.231
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,308,10.277,M009,0.912,526.3 257.9 673.8 454.8,1,1,0,1,P008,1.601,0,0,NO_HELMET,29.008,34.473
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,308,10.277,M007,0.870,960.9 281.6 1051.6 432.2,1,1,0,1,P005,1.610,0,0,NO_HELMET,29.008,34.473
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,309,10.310,M007,0.890,965.1 282.0 1057.4 431.3,1,1,0,1,P005,1.608,0,0,NO_HELMET,30.146,33.172
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,309,10.310,M009,0.880,542.3 257.0 683.8 453.3,1,1,0,1,P008,1.608,0,0,NO_HELMET,30.146,33.172
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,310,10.344,M007,0.900,971.6 282.2 1062.3 429.7,1,1,0,1,P005,1.614,0,0,NO_HELMET,26.227,38.129
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,310,10.344,M009,0.890,559.2 258.5 695.7 446.8,1,1,0,1,P008,1.605,0,0,NO_HELMET,26.227,38.129
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,311,10.377,M009,0.916,573.0 259.5 705.7 441.9,1,1,0,1,P008,1.608,0,0,NO_HELMET,29.277,34.157
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,311,10.377,M007,0.906,976.6 281.2 1066.6 428.1,1,1,0,1,P005,1.613,0,0,NO_HELMET,29.277,34.157
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,312,10.410,M007,0.909,979.7 282.7 1069.2 427.3,1,1,0,1,P005,1.613,0,0,NO_HELMET,28.035,35.669
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,312,10.410,M009,0.894,586.3 256.8 716.3 441.2,1,1,0,1,P008,1.609,0,0,NO_HELMET,28.035,35.669
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,313,10.444,M007,0.908,984.0 282.4 1073.0 425.6,1,1,0,1,P005,1.613,0,0,NO_HELMET,28.275,35.367
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,313,10.444,M009,0.896,600.7 256.8 729.3 438.2,1,1,0,1,P008,1.608,0,0,NO_HELMET,28.275,35.367
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,314,10.477,M009,0.906,613.6 257.7 738.2 436.3,1,1,0,1,P008,1.611,0,0,NO_HELMET,27.410,36.483
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,314,10.477,M007,0.868,987.4 282.4 1077.0 425.8,1,1,0,1,P005,1.611,0,0,NO_HELMET,27.410,36.483
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,315,10.511,M009,0.889,625.1 258.5 747.3 434.8,1,1,0,1,P008,1.610,0,0,NO_HELMET,26.375,37.915
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,315,10.511,M007,0.861,991.1 281.5 1079.7 425.9,1,1,0,1,P005,1.613,0,0,NO_HELMET,26.375,37.915
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,316,10.544,M009,0.893,639.2 259.3 757.9 431.0,1,1,0,1,P008,1.609,0,0,NO_HELMET,28.140,35.537
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,316,10.544,M007,0.872,994.7 282.4 1083.0 425.5,1,1,0,1,P005,1.610,0,0,NO_HELMET,28.140,35.537
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,317,10.577,M009,0.908,647.1 259.3 766.1 430.6,1,1,0,1,P008,1.615,0,0,NO_HELMET,28.681,34.866
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,317,10.577,M007,0.889,998.9 280.8 1086.1 425.7,1,1,0,1,P005,1.611,0,0,NO_HELMET,28.681,34.866
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,318,10.611,M009,0.896,659.5 259.3 776.7 427.7,1,1,0,1,P008,1.612,0,0,NO_HELMET,26.714,37.433
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,318,10.611,M007,0.885,1003.9 280.3 1093.5 423.1,1,0,1,0,P005,1.608,0,0,HELMETED,26.714,37.433
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,319,10.644,M009,0.887,671.9 258.9 787.0 427.3,1,1,0,1,P008,1.612,0,0,NO_HELMET,27.000,37.037
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,319,10.644,M007,0.871,1007.5 280.1 1096.8 422.0,1,1,0,1,P005,1.616,0,0,NO_HELMET,27.000,37.037
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,320,10.677,M009,0.900,682.6 261.3 795.5 423.5,1,1,0,1,P008,1.613,0,0,NO_HELMET,29.214,34.230
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,320,10.677,M007,0.873,1011.9 281.6 1099.2 421.7,1,1,0,1,P005,1.617,0,0,NO_HELMET,29.214,34.230
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,321,10.711,M007,0.886,1015.3 282.1 1101.2 420.7,1,1,0,1,P005,1.617,0,0,NO_HELMET,26.188,38.185
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,321,10.711,M009,0.885,693.2 263.4 804.7 422.4,1,1,0,1,P008,1.612,0,0,NO_HELMET,26.188,38.185
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,322,10.744,M007,0.904,1018.3 281.3 1103.7 423.0,1,1,0,1,P005,1.613,0,0,NO_HELMET,28.364,35.255
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,322,10.744,M009,0.883,705.3 263.2 812.9 419.9,1,1,0,1,P008,1.610,0,0,NO_HELMET,28.364,35.255
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,323,10.777,M009,0.892,713.7 260.9 820.4 419.2,1,1,0,1,P008,1.613,0,0,NO_HELMET,26.674,37.490
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,323,10.777,M007,0.876,1022.7 280.9 1106.8 419.6,1,0,1,0,P005,1.613,0,0,HELMETED,26.674,37.490
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,324,10.811,M009,0.899,722.9 256.2 828.0 416.0,1,1,0,1,P008,1.617,0,0,NO_HELMET,28.321,35.310
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,324,10.811,M007,0.871,1025.8 279.3 1109.3 420.0,1,0,1,0,P005,1.612,0,0,HELMETED,28.321,35.310
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,325,10.844,M007,0.875,1028.4 278.7 1110.2 419.2,1,0,1,0,P005,1.609,0,0,HELMETED,29.047,34.428
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,325,10.844,M009,0.871,733.6 257.7 835.3 416.6,1,1,0,1,P008,1.620,0,0,NO_HELMET,29.047,34.428
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,326,10.878,M007,0.889,1031.3 277.5 1114.0 419.1,1,0,1,0,P005,1.611,0,0,HELMETED,26.675,37.488
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,326,10.878,M009,0.870,746.4 256.1 842.0 413.6,1,1,0,1,P008,1.584,0,0,NO_HELMET,26.675,37.488
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,327,10.911,M009,0.895,753.6 258.1 847.7 410.3,1,1,0,1,P008,1.618,0,0,NO_HELMET,29.022,34.456
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,327,10.911,M007,0.744,1036.0 273.0 1115.6 418.5,0,0,0,0,,,0,0,UNKNOWN,29.022,34.456
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,328,10.944,M009,0.870,762.5 260.3 855.2 409.9,0,0,0,0,,,0,0,UNKNOWN,27.813,35.954
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,328,10.944,M007,0.515,1039.4 272.0 1119.2 417.8,0,0,0,0,,,0,0,UNKNOWN,27.813,35.954
