frame,timestamp_sec,model,class_ids,class_names,elapsed_ms,fps,detections,detection_summary
1008,33.600,baseline,0+1+2,ebike+driver+passenger,26.094,38.324,0,"ebike:0, driver:0, passenger:0"
1008,33.600,bifpn,0+1+2,ebike+driver+passenger,26.877,37.207,0,"ebike:0, driver:0, passenger:0"
1008,33.600,yolov8n,1+3+0,bicycle+motorcycle+person,28.997,34.486,2,"bicycle:0, motorcycle:1, person:1"
1009,33.633,baseline,0+1+2,ebike+driver+passenger,27.165,36.812,0,"ebike:0, driver:0, passenger:0"
1009,33.633,bifpn,0+1+2,ebike+driver+passenger,27.114,36.881,0,"ebike:0, driver:0, passenger:0"
1009,33.633,yolov8n,1+3+0,bicycle+motorcycle+person,30.690,32.584,2,"bicycle:0, motorcycle:1, person:1"
1010,33.667,baseline,0+1+2,ebike+driver+passenger,27.277,36.661,0,"ebike:0, driver:0, passenger:0"
1010,33.667,bifpn,0+1+2,ebike+driver+passenger,26.329,37.981,0,"ebike:0, driver:0, passenger:0"
1010,33.667,yolov8n,1+3+0,bicycle+motorcycle+person,28.945,34.548,2,"bicycle:0, motorcycle:1, person:1"
1011,33.700,baseline,0+1+2,ebike+driver+passenger,30.238,33.071,0,"ebike:0, driver:0, passenger:0"
1011,33.700,bifpn,0+1+2,ebike+driver+passenger,24.910,40.145,0,"ebike:0, driver:0, passenger:0"
1011,33.700,yolov8n,1+3+0,bicycle+motorcycle+person,29.542,33.851,1,"bicycle:0, motorcycle:1, person:0"
1012,33.733,baseline,0+1+2,ebike+driver+passenger,25.055,39.912,0,"ebike:0, driver:0, passenger:0"
1012,33.733,bifpn,0+1+2,ebike+driver+passenger,26.034,38.411,0,"ebike:0, driver:0, passenger:0"
1012,33.733,yolov8n,1+3+0,bicycle+motorcycle+person,28.084,35.608,2,"bicycle:0, motorcycle:1, person:1"
1013,33.767,baseline,0+1+2,ebike+driver+passenger,26.869,37.218,0,"ebike:0, driver:0, passenger:0"
1013,33.767,bifpn,0+1+2,ebike+driver+passenger,25.640,39.001,0,"ebike:0, driver:0, passenger:0"
1013,33.767,yolov8n,1+3+0,bicycle+motorcycle+person,27.679,36.128,1,"bicycle:0, motorcycle:1, person:0"
1014,33.800,baseline,0+1+2,ebike+driver+passenger,28.296,35.340,0,"ebike:0, driver:0, passenger:0"
1014,33.800,bifpn,0+1+2,ebike+driver+passenger,26.191,38.181,0,"ebike:0, driver:0, passenger:0"
1014,33.800,yolov8n,1+3+0,bicycle+motorcycle+person,28.189,35.475,2,"bicycle:0, motorcycle:2, person:0"
1015,33.833,baseline,0+1+2,ebike+driver+passenger,24.969,40.050,0,"ebike:0, driver:0, passenger:0"
1015,33.833,bifpn,0+1+2,ebike+driver+passenger,27.986,35.732,0,"ebike:0, driver:0, passenger:0"
1015,33.833,yolov8n,1+3+0,bicycle+motorcycle+person,26.920,37.147,2,"bicycle:0, motorcycle:2, person:0"
1016,33.867,baseline,0+1+2,ebike+driver+passenger,23.029,43.424,0,"ebike:0, driver:0, passenger:0"
1016,33.867,bifpn,0+1+2,ebike+driver+passenger,24.672,40.532,0,"ebike:0, driver:0, passenger:0"
1016,33.867,yolov8n,1+3+0,bicycle+motorcycle+person,26.616,37.571,1,"bicycle:0, motorcycle:1, person:0"
1017,33.900,baseline,0+1+2,ebike+driver+passenger,25.818,38.732,0,"ebike:0, driver:0, passenger:0"
1017,33.900,bifpn,0+1+2,ebike+driver+passenger,25.089,39.858,0,"ebike:0, driver:0, passenger:0"
1017,33.900,yolov8n,1+3+0,bicycle+motorcycle+person,27.925,35.811,1,"bicycle:0, motorcycle:1, person:0"
1018,33.933,baseline,0+1+2,ebike+driver+passenger,26.636,37.543,0,"ebike:0, driver:0, passenger:0"
1018,33.933,bifpn,0+1+2,ebike+driver+passenger,25.990,38.477,0,"ebike:0, driver:0, passenger:0"
1018,33.933,yolov8n,1+3+0,bicycle+motorcycle+person,23.723,42.154,1,"bicycle:0, motorcycle:1, person:0"
1019,33.967,baseline,0+1+2,ebike+driver+passenger,25.896,38.615,0,"ebike:0, driver:0, passenger:0"
1019,33.967,bifpn,0+1+2,ebike+driver+passenger,26.383,37.904,0,"ebike:0, driver:0, passenger:0"
1019,33.967,yolov8n,1+3+0,bicycle+motorcycle+person,28.649,34.905,1,"bicycle:0, motorcycle:1, person:0"
1020,34.000,baseline,0+1+2,ebike+driver+passenger,25.854,38.678,0,"ebike:0, driver:0, passenger:0"
1020,34.000,bifpn,0+1+2,ebike+driver+passenger,27.285,36.650,0,"ebike:0, driver:0, passenger:0"
1020,34.000,yolov8n,1+3+0,bicycle+motorcycle+person,27.552,36.295,1,"bicycle:0, motorcycle:1, person:0"
1021,34.033,baseline,0+1+2,ebike+driver+passenger,29.743,33.622,0,"ebike:0, driver:0, passenger:0"
1021,34.033,bifpn,0+1+2,ebike+driver+passenger,27.556,36.290,0,"ebike:0, driver:0, passenger:0"
1021,34.033,yolov8n,1+3+0,bicycle+motorcycle+person,28.514,35.071,1,"bicycle:0, motorcycle:1, person:0"
1022,34.067,baseline,0+1+2,ebike+driver+passenger,25.646,38.993,0,"ebike:0, driver:0, passenger:0"
1022,34.067,bifpn,0+1+2,ebike+driver+passenger,25.974,38.500,0,"ebike:0, driver:0, passenger:0"
1022,34.067,yolov8n,1+3+0,bicycle+motorcycle+person,27.765,36.016,1,"bicycle:0, motorcycle:1, person:0"
1023,34.100,baseline,0+1+2,ebike+driver+passenger,27.391,36.509,0,"ebike:0, driver:0, passenger:0"
1023,34.100,bifpn,0+1+2,ebike+driver+passenger,26.307,38.013,0,"ebike:0, driver:0, passenger:0"
1023,34.100,yolov8n,1+3+0,bicycle+motorcycle+person,28.768,34.761,1,"bicycle:0, motorcycle:1, person:0"
1024,34.133,baseline,0+1+2,ebike+driver+passenger,28.187,35.477,0,"ebike:0, driver:0, passenger:0"
1024,34.133,bifpn,0+1+2,ebike+driver+passenger,26.177,38.201,0,"ebike:0, driver:0, passenger:0"
1024,34.133,yolov8n,1+3+0,bicycle+motorcycle+person,27.140,36.846,1,"bicycle:0, motorcycle:1, person:0"
1025,34.167,baseline,0+1+2,ebike+driver+passenger,26.401,37.877,0,"ebike:0, driver:0, passenger:0"
1025,34.167,bifpn,0+1+2,ebike+driver+passenger,25.144,39.771,0,"ebike:0, driver:0, passenger:0"
1025,34.167,yolov8n,1+3+0,bicycle+motorcycle+person,27.411,36.481,1,"bicycle:0, motorcycle:1, person:0"
1026,34.200,baseline,0+1+2,ebike+driver+passenger,28.531,35.049,0,"ebike:0, driver:0, passenger:0"
1026,34.200,bifpn,0+1+2,ebike+driver+passenger,25.970,38.506,0,"ebike:0, driver:0, passenger:0"
1026,34.200,yolov8n,1+3+0,bicycle+motorcycle+person,27.718,36.078,2,"bicycle:0, motorcycle:1, person:1"
1027,34.233,baseline,0+1+2,ebike+driver+passenger,25.731,38.864,0,"ebike:0, driver:0, passenger:0"
1027,34.233,bifpn,0+1+2,ebike+driver+passenger,24.833,40.269,0,"ebike:0, driver:0, passenger:0"
1027,34.233,yolov8n,1+3+0,bicycle+motorcycle+person,28.521,35.062,2,"bicycle:0, motorcycle:1, person:1"
1028,34.267,baseline,0+1+2,ebike+driver+passenger,27.034,36.991,0,"ebike:0, driver:0, passenger:0"
1028,34.267,bifpn,0+1+2,ebike+driver+passenger,24.440,40.917,0,"ebike:0, driver:0, passenger:0"
1028,34.267,yolov8n,1+3+0,bicycle+motorcycle+person,29.141,34.316,2,"bicycle:0, motorcycle:1, person:1"
1029,34.300,baseline,0+1+2,ebike+driver+passenger,25.739,38.851,0,"ebike:0, driver:0, passenger:0"
1029,34.300,bifpn,0+1+2,ebike+driver+passenger,28.696,34.849,0,"ebike:0, driver:0, passenger:0"
1029,34.300,yolov8n,1+3+0,bicycle+motorcycle+person,26.732,37.408,2,"bicycle:0, motorcycle:1, person:1"
1030,34.333,baseline,0+1+2,ebike+driver+passenger,26.652,37.521,0,"ebike:0, driver:0, passenger:0"
1030,34.333,bifpn,0+1+2,ebike+driver+passenger,28.650,34.904,0,"ebike:0, driver:0, passenger:0"
1030,34.333,yolov8n,1+3+0,bicycle+motorcycle+person,26.406,37.870,2,"bicycle:0, motorcycle:1, person:1"
1031,34.367,baseline,0+1+2,ebike+driver+passenger,28.365,35.255,0,"ebike:0, driver:0, passenger:0"
1031,34.367,bifpn,0+1+2,ebike+driver+passenger,28.009,35.703,0,"ebike:0, driver:0, passenger:0"
1031,34.367,yolov8n,1+3+0,bicycle+motorcycle+person,27.816,35.950,2,"bicycle:0, motorcycle:1, person:1"
1032,34.400,baseline,0+1+2,ebike+driver+passenger,26.723,37.422,0,"ebike:0, driver:0, passenger:0"
1032,34.400,bifpn,0+1+2,ebike+driver+passenger,26.090,38.329,0,"ebike:0, driver:0, passenger:0"
1032,34.400,yolov8n,1+3+0,bicycle+motorcycle+person,29.251,34.187,2,"bicycle:0, motorcycle:1, person:1"
1033,34.433,baseline,0+1+2,ebike+driver+passenger,27.648,36.170,0,"ebike:0, driver:0, passenger:0"
1033,34.433,bifpn,0+1+2,ebike+driver+passenger,25.549,39.141,0,"ebike:0, driver:0, passenger:0"
1033,34.433,yolov8n,1+3+0,bicycle+motorcycle+person,27.366,36.541,2,"bicycle:0, motorcycle:1, person:1"
1034,34.467,baseline,0+1+2,ebike+driver+passenger,25.353,39.444,0,"ebike:0, driver:0, passenger:0"
1034,34.467,bifpn,0+1+2,ebike+driver+passenger,26.379,37.909,0,"ebike:0, driver:0, passenger:0"
1034,34.467,yolov8n,1+3+0,bicycle+motorcycle+person,30.843,32.422,1,"bicycle:0, motorcycle:1, person:0"
1035,34.500,baseline,0+1+2,ebike+driver+passenger,26.110,38.300,0,"ebike:0, driver:0, passenger:0"
1035,34.500,bifpn,0+1+2,ebike+driver+passenger,27.164,36.813,0,"ebike:0, driver:0, passenger:0"
1035,34.500,yolov8n,1+3+0,bicycle+motorcycle+person,28.204,35.455,2,"bicycle:0, motorcycle:1, person:1"
1036,34.533,baseline,0+1+2,ebike+driver+passenger,27.268,36.673,0,"ebike:0, driver:0, passenger:0"
1036,34.533,bifpn,0+1+2,ebike+driver+passenger,26.721,37.423,0,"ebike:0, driver:0, passenger:0"
1036,34.533,yolov8n,1+3+0,bicycle+motorcycle+person,28.130,35.550,1,"bicycle:0, motorcycle:1, person:0"
1037,34.567,baseline,0+1+2,ebike+driver+passenger,26.418,37.853,0,"ebike:0, driver:0, passenger:0"
1037,34.567,bifpn,0+1+2,ebike+driver+passenger,27.415,36.476,0,"ebike:0, driver:0, passenger:0"
1037,34.567,yolov8n,1+3+0,bicycle+motorcycle+person,27.278,36.660,1,"bicycle:0, motorcycle:1, person:0"
1038,34.600,baseline,0+1+2,ebike+driver+passenger,27.933,35.799,0,"ebike:0, driver:0, passenger:0"
1038,34.600,bifpn,0+1+2,ebike+driver+passenger,27.115,36.880,0,"ebike:0, driver:0, passenger:0"
1038,34.600,yolov8n,1+3+0,bicycle+motorcycle+person,28.691,34.854,2,"bicycle:0, motorcycle:1, person:1"
1039,34.633,baseline,0+1+2,ebike+driver+passenger,30.626,32.652,0,"ebike:0, driver:0, passenger:0"
1039,34.633,bifpn,0+1+2,ebike+driver+passenger,27.802,35.969,0,"ebike:0, driver:0, passenger:0"
1039,34.633,yolov8n,1+3+0,bicycle+motorcycle+person,28.936,34.559,2,"bicycle:0, motorcycle:1, person:1"
1040,34.667,baseline,0+1+2,ebike+driver+passenger,26.721,37.424,0,"ebike:0, driver:0, passenger:0"
1040,34.667,bifpn,0+1+2,ebike+driver+passenger,29.539,33.853,0,"ebike:0, driver:0, passenger:0"
1040,34.667,yolov8n,1+3+0,bicycle+motorcycle+person,27.116,36.878,2,"bicycle:0, motorcycle:1, person:1"
1041,34.700,baseline,0+1+2,ebike+driver+passenger,25.671,38.954,0,"ebike:0, driver:0, passenger:0"
1041,34.700,bifpn,0+1+2,ebike+driver+passenger,24.341,41.083,0,"ebike:0, driver:0, passenger:0"
1041,34.700,yolov8n,1+3+0,bicycle+motorcycle+person,26.512,37.718,1,"bicycle:0, motorcycle:1, person:0"
1042,34.733,baseline,0+1+2,ebike+driver+passenger,27.423,36.466,0,"ebike:0, driver:0, passenger:0"
1042,34.733,bifpn,0+1+2,ebike+driver+passenger,28.108,35.577,0,"ebike:0, driver:0, passenger:0"
1042,34.733,yolov8n,1+3+0,bicycle+motorcycle+person,28.677,34.871,2,"bicycle:0, motorcycle:2, person:0"
1043,34.767,baseline,0+1+2,ebike+driver+passenger,27.424,36.465,0,"ebike:0, driver:0, passenger:0"
1043,34.767,bifpn,0+1+2,ebike+driver+passenger,28.228,35.426,0,"ebike:0, driver:0, passenger:0"
1043,34.767,yolov8n,1+3+0,bicycle+motorcycle+person,28.231,35.423,1,"bicycle:0, motorcycle:1, person:0"
1044,34.800,baseline,0+1+2,ebike+driver+passenger,27.142,36.843,0,"ebike:0, driver:0, passenger:0"
1044,34.800,bifpn,0+1+2,ebike+driver+passenger,29.686,33.686,0,"ebike:0, driver:0, passenger:0"
1044,34.800,yolov8n,1+3+0,bicycle+motorcycle+person,27.465,36.410,1,"bicycle:0, motorcycle:1, person:0"
1045,34.833,baseline,0+1+2,ebike+driver+passenger,28.251,35.396,0,"ebike:0, driver:0, passenger:0"
1045,34.833,bifpn,0+1+2,ebike+driver+passenger,29.298,34.132,0,"ebike:0, driver:0, passenger:0"
1045,34.833,yolov8n,1+3+0,bicycle+motorcycle+person,31.129,32.125,1,"bicycle:0, motorcycle:1, person:0"
1046,34.867,baseline,0+1+2,ebike+driver+passenger,25.905,38.603,0,"ebike:0, driver:0, passenger:0"
1046,34.867,bifpn,0+1+2,ebike+driver+passenger,27.457,36.420,0,"ebike:0, driver:0, passenger:0"
1046,34.867,yolov8n,1+3+0,bicycle+motorcycle+person,29.633,33.746,1,"bicycle:0, motorcycle:1, person:0"
1047,34.900,baseline,0+1+2,ebike+driver+passenger,37.487,26.676,0,"ebike:0, driver:0, passenger:0"
1047,34.900,bifpn,0+1+2,ebike+driver+passenger,27.265,36.677,0,"ebike:0, driver:0, passenger:0"
1047,34.900,yolov8n,1+3+0,bicycle+motorcycle+person,30.133,33.186,1,"bicycle:0, motorcycle:1, person:0"
1048,34.933,baseline,0+1+2,ebike+driver+passenger,29.040,34.435,0,"ebike:0, driver:0, passenger:0"
1048,34.933,bifpn,0+1+2,ebike+driver+passenger,27.165,36.812,0,"ebike:0, driver:0, passenger:0"
1048,34.933,yolov8n,1+3+0,bicycle+motorcycle+person,27.841,35.919,3,"bicycle:0, motorcycle:1, person:2"
1049,34.967,baseline,0+1+2,ebike+driver+passenger,25.510,39.200,0,"ebike:0, driver:0, passenger:0"
1049,34.967,bifpn,0+1+2,ebike+driver+passenger,26.560,37.651,0,"ebike:0, driver:0, passenger:0"
1049,34.967,yolov8n,1+3+0,bicycle+motorcycle+person,27.309,36.618,3,"bicycle:0, motorcycle:1, person:2"
1050,35.000,baseline,0+1+2,ebike+driver+passenger,26.093,38.324,0,"ebike:0, driver:0, passenger:0"
1050,35.000,bifpn,0+1+2,ebike+driver+passenger,26.865,37.223,0,"ebike:0, driver:0, passenger:0"
1050,35.000,yolov8n,1+3+0,bicycle+motorcycle+person,28.201,35.460,5,"bicycle:0, motorcycle:2, person:3"
1051,35.033,baseline,0+1+2,ebike+driver+passenger,26.695,37.461,0,"ebike:0, driver:0, passenger:0"
1051,35.033,bifpn,0+1+2,ebike+driver+passenger,28.202,35.459,0,"ebike:0, driver:0, passenger:0"
1051,35.033,yolov8n,1+3+0,bicycle+motorcycle+person,26.662,37.507,1,"bicycle:0, motorcycle:1, person:0"
1052,35.067,baseline,0+1+2,ebike+driver+passenger,28.297,35.340,0,"ebike:0, driver:0, passenger:0"
1052,35.067,bifpn,0+1+2,ebike+driver+passenger,28.058,35.640,0,"ebike:0, driver:0, passenger:0"
1052,35.067,yolov8n,1+3+0,bicycle+motorcycle+person,30.086,33.239,2,"bicycle:0, motorcycle:1, person:1"
1053,35.100,baseline,0+1+2,ebike+driver+passenger,29.196,34.252,0,"ebike:0, driver:0, passenger:0"
1053,35.100,bifpn,0+1+2,ebike+driver+passenger,27.127,36.864,0,"ebike:0, driver:0, passenger:0"
1053,35.100,yolov8n,1+3+0,bicycle+motorcycle+person,27.883,35.864,2,"bicycle:0, motorcycle:1, person:1"
1054,35.133,baseline,0+1+2,ebike+driver+passenger,27.087,36.918,0,"ebike:0, driver:0, passenger:0"
1054,35.133,bifpn,0+1+2,ebike+driver+passenger,26.361,37.935,0,"ebike:0, driver:0, passenger:0"
1054,35.133,yolov8n,1+3+0,bicycle+motorcycle+person,27.224,36.732,2,"bicycle:0, motorcycle:1, person:1"
1055,35.167,baseline,0+1+2,ebike+driver+passenger,25.233,39.631,0,"ebike:0, driver:0, passenger:0"
1055,35.167,bifpn,0+1+2,ebike+driver+passenger,27.093,36.910,0,"ebike:0, driver:0, passenger:0"
1055,35.167,yolov8n,1+3+0,bicycle+motorcycle+person,29.938,33.402,1,"bicycle:0, motorcycle:1, person:0"
1056,35.200,baseline,0+1+2,ebike+driver+passenger,27.247,36.701,0,"ebike:0, driver:0, passenger:0"
1056,35.200,bifpn,0+1+2,ebike+driver+passenger,28.596,34.970,0,"ebike:0, driver:0, passenger:0"
1056,35.200,yolov8n,1+3+0,bicycle+motorcycle+person,26.752,37.381,1,"bicycle:0, motorcycle:1, person:0"
1057,35.233,baseline,0+1+2,ebike+driver+passenger,28.112,35.572,0,"ebike:0, driver:0, passenger:0"
1057,35.233,bifpn,0+1+2,ebike+driver+passenger,28.340,35.286,0,"ebike:0, driver:0, passenger:0"
1057,35.233,yolov8n,1+3+0,bicycle+motorcycle+person,28.428,35.177,1,"bicycle:0, motorcycle:1, person:0"
1058,35.267,baseline,0+1+2,ebike+driver+passenger,28.101,35.587,0,"ebike:0, driver:0, passenger:0"
1058,35.267,bifpn,0+1+2,ebike+driver+passenger,27.095,36.907,0,"ebike:0, driver:0, passenger:0"
1058,35.267,yolov8n,1+3+0,bicycle+motorcycle+person,30.168,33.148,1,"bicycle:0, motorcycle:1, person:0"
1059,35.300,baseline,0+1+2,ebike+driver+passenger,27.832,35.929,0,"ebike:0, driver:0, passenger:0"
1059,35.300,bifpn,0+1+2,ebike+driver+passenger,27.053,36.965,0,"ebike:0, driver:0, passenger:0"
1059,35.300,yolov8n,1+3+0,bicycle+motorcycle+person,28.547,35.030,1,"bicycle:0, motorcycle:1, person:0"
1060,35.333,baseline,0+1+2,ebike+driver+passenger,27.942,35.789,0,"ebike:0, driver:0, passenger:0"
1060,35.333,bifpn,0+1+2,ebike+driver+passenger,29.829,33.524,0,"ebike:0, driver:0, passenger:0"
1060,35.333,yolov8n,1+3+0,bicycle+motorcycle+person,28.266,35.379,1,"bicycle:0, motorcycle:1, person:0"
1061,35.367,baseline,0+1+2,ebike+driver+passenger,28.631,34.927,0,"ebike:0, driver:0, passenger:0"
1061,35.367,bifpn,0+1+2,ebike+driver+passenger,29.186,34.263,0,"ebike:0, driver:0, passenger:0"
1061,35.367,yolov8n,1+3+0,bicycle+motorcycle+person,27.385,36.517,1,"bicycle:0, motorcycle:1, person:0"
1062,35.400,baseline,0+1+2,ebike+driver+passenger,27.644,36.174,0,"ebike:0, driver:0, passenger:0"
1062,35.400,bifpn,0+1+2,ebike+driver+passenger,26.923,37.143,0,"ebike:0, driver:0, passenger:0"
1062,35.400,yolov8n,1+3+0,bicycle+motorcycle+person,26.540,37.679,1,"bicycle:0, motorcycle:1, person:0"
1063,35.433,baseline,0+1+2,ebike+driver+passenger,28.407,35.203,0,"ebike:0, driver:0, passenger:0"
1063,35.433,bifpn,0+1+2,ebike+driver+passenger,24.892,40.174,0,"ebike:0, driver:0, passenger:0"
1063,35.433,yolov8n,1+3+0,bicycle+motorcycle+person,26.593,37.604,1,"bicycle:0, motorcycle:1, person:0"
1064,35.467,baseline,0+1+2,ebike+driver+passenger,27.230,36.725,0,"ebike:0, driver:0, passenger:0"
1064,35.467,bifpn,0+1+2,ebike+driver+passenger,27.519,36.338,0,"ebike:0, driver:0, passenger:0"
1064,35.467,yolov8n,1+3+0,bicycle+motorcycle+person,30.104,33.218,1,"bicycle:0, motorcycle:1, person:0"
1065,35.500,baseline,0+1+2,ebike+driver+passenger,26.521,37.707,0,"ebike:0, driver:0, passenger:0"
1065,35.500,bifpn,0+1+2,ebike+driver+passenger,25.974,38.500,0,"ebike:0, driver:0, passenger:0"
1065,35.500,yolov8n,1+3+0,bicycle+motorcycle+person,28.352,35.271,1,"bicycle:0, motorcycle:1, person:0"
1066,35.533,baseline,0+1+2,ebike+driver+passenger,26.523,37.704,0,"ebike:0, driver:0, passenger:0"
1066,35.533,bifpn,0+1+2,ebike+driver+passenger,26.059,38.374,0,"ebike:0, driver:0, passenger:0"
1066,35.533,yolov8n,1+3+0,bicycle+motorcycle+person,28.561,35.012,1,"bicycle:0, motorcycle:1, person:0"
1067,35.567,baseline,0+1+2,ebike+driver+passenger,27.295,36.637,0,"ebike:0, driver:0, passenger:0"
1067,35.567,bifpn,0+1+2,ebike+driver+passenger,31.600,31.645,0,"ebike:0, driver:0, passenger:0"
1067,35.567,yolov8n,1+3+0,bicycle+motorcycle+person,30.150,33.167,1,"bicycle:0, motorcycle:1, person:0"
1068,35.600,baseline,0+1+2,ebike+driver+passenger,27.000,37.037,0,"ebike:0, driver:0, passenger:0"
1068,35.600,bifpn,0+1+2,ebike+driver+passenger,29.407,34.005,0,"ebike:0, driver:0, passenger:0"
1068,35.600,yolov8n,1+3+0,bicycle+motorcycle+person,30.719,32.553,1,"bicycle:0, motorcycle:1, person:0"
1069,35.633,baseline,0+1+2,ebike+driver+passenger,37.026,27.008,0,"ebike:0, driver:0, passenger:0"
1069,35.633,bifpn,0+1+2,ebike+driver+passenger,30.330,32.970,0,"ebike:0, driver:0, passenger:0"
1069,35.633,yolov8n,1+3+0,bicycle+motorcycle+person,28.168,35.501,1,"bicycle:0, motorcycle:1, person:0"
1070,35.667,baseline,0+1+2,ebike+driver+passenger,28.240,35.410,0,"ebike:0, driver:0, passenger:0"
1070,35.667,bifpn,0+1+2,ebike+driver+passenger,29.902,33.443,0,"ebike:0, driver:0, passenger:0"
1070,35.667,yolov8n,1+3+0,bicycle+motorcycle+person,30.483,32.805,1,"bicycle:0, motorcycle:1, person:0"
1071,35.700,baseline,0+1+2,ebike+driver+passenger,28.685,34.861,0,"ebike:0, driver:0, passenger:0"
1071,35.700,bifpn,0+1+2,ebike+driver+passenger,28.011,35.700,0,"ebike:0, driver:0, passenger:0"
1071,35.700,yolov8n,1+3+0,bicycle+motorcycle+person,27.395,36.503,1,"bicycle:0, motorcycle:1, person:0"
1072,35.733,baseline,0+1+2,ebike+driver+passenger,27.419,36.471,0,"ebike:0, driver:0, passenger:0"
1072,35.733,bifpn,0+1+2,ebike+driver+passenger,25.413,39.350,0,"ebike:0, driver:0, passenger:0"
1072,35.733,yolov8n,1+3+0,bicycle+motorcycle+person,25.435,39.316,1,"bicycle:0, motorcycle:1, person:0"
1073,35.767,baseline,0+1+2,ebike+driver+passenger,27.472,36.400,0,"ebike:0, driver:0, passenger:0"
1073,35.767,bifpn,0+1+2,ebike+driver+passenger,26.690,37.467,0,"ebike:0, driver:0, passenger:0"
1073,35.767,yolov8n,1+3+0,bicycle+motorcycle+person,29.721,33.646,2,"bicycle:0, motorcycle:2, person:0"
1074,35.800,baseline,0+1+2,ebike+driver+passenger,28.298,35.338,0,"ebike:0, driver:0, passenger:0"
1074,35.800,bifpn,0+1+2,ebike+driver+passenger,29.671,33.703,0,"ebike:0, driver:0, passenger:0"
1074,35.800,yolov8n,1+3+0,bicycle+motorcycle+person,29.226,34.216,1,"bicycle:0, motorcycle:1, person:0"
1075,35.833,baseline,0+1+2,ebike+driver+passenger,26.904,37.169,0,"ebike:0, driver:0, passenger:0"
1075,35.833,bifpn,0+1+2,ebike+driver+passenger,26.914,37.155,0,"ebike:0, driver:0, passenger:0"
1075,35.833,yolov8n,1+3+0,bicycle+motorcycle+person,29.470,33.933,1,"bicycle:0, motorcycle:1, person:0"
1076,35.867,baseline,0+1+2,ebike+driver+passenger,28.450,35.149,0,"ebike:0, driver:0, passenger:0"
1076,35.867,bifpn,0+1+2,ebike+driver+passenger,29.926,33.415,0,"ebike:0, driver:0, passenger:0"
1076,35.867,yolov8n,1+3+0,bicycle+motorcycle+person,32.167,31.088,1,"bicycle:0, motorcycle:1, person:0"
1077,35.900,baseline,0+1+2,ebike+driver+passenger,28.756,34.775,0,"ebike:0, driver:0, passenger:0"
1077,35.900,bifpn,0+1+2,ebike+driver+passenger,28.267,35.377,0,"ebike:0, driver:0, passenger:0"
1077,35.900,yolov8n,1+3+0,bicycle+motorcycle+person,28.798,34.724,1,"bicycle:0, motorcycle:1, person:0"
1078,35.933,baseline,0+1+2,ebike+driver+passenger,28.867,34.642,0,"ebike:0, driver:0, passenger:0"
1078,35.933,bifpn,0+1+2,ebike+driver+passenger,27.671,36.139,0,"ebike:0, driver:0, passenger:0"
