frame,timestamp_sec,vehicle_track_id,vehicle_class,vehicle_conf,vehicle_bbox,matched_person_count,match_scores,raw_overload,confirmed_overload,elapsed_ms,fps
64,2.133,9,motorcycle,0.449,589.9 369.3 624.7 423.2,1,1.056,0,0,24.686,40.509
64,2.133,8,motorcycle,0.365,526.6 386.2 577.7 434.2,1,1.200,0,0,24.686,40.509
65,2.167,1,motorcycle,0.735,535.4 420.0 762.6 606.9,1,1.200,0,0,23.734,42.134
65,2.167,4,motorcycle,0.499,957.8 382.3 1041.1 457.0,1,1.200,0,0,23.734,42.134
65,2.167,10,motorcycle,0.481,706.6 377.2 812.4 436.7,1,1.196,0,0,23.734,42.134
65,2.167,7,motorcycle,0.455,0.1 361.7 271.3 551.9,1,1.200,0,0,23.734,42.134
65,2.167,2,motorcycle,0.440,346.4 378.2 497.2 478.3,2,1.200 1.191,1,1,23.734,42.134
65,2.167,9,motorcycle,0.427,590.0 369.4 624.9 423.2,1,1.057,0,0,23.734,42.134
65,2.167,8,motorcycle,0.367,526.8 386.1 578.1 434.2,1,1.200,0,0,23.734,42.134
66,2.200,1,motorcycle,0.732,535.9 421.7 763.1 607.0,1,1.200,0,0,24.145,41.416
66,2.200,4,motorcycle,0.550,964.7 382.9 1045.0 456.8,1,1.200,0,0,24.145,41.416
66,2.200,2,motorcycle,0.514,347.2 378.4 497.3 478.7,2,1.200 1.197,1,1,24.145,41.416
66,2.200,10,motorcycle,0.495,706.7 376.9 812.8 436.9,1,1.197,0,0,24.145,41.416
66,2.200,7,motorcycle,0.471,0.2 361.9 268.1 551.4,1,1.200,0,0,24.145,41.416
66,2.200,9,motorcycle,0.430,589.7 369.5 625.1 423.5,1,1.059,0,0,24.145,41.416
66,2.200,8,motorcycle,0.358,525.8 385.7 578.2 434.3,1,1.200,0,0,24.145,41.416
67,2.233,1,motorcycle,0.734,536.0 423.5 763.3 606.7,1,1.200,0,0,24.413,40.962
67,2.233,2,motorcycle,0.549,346.8 378.8 497.6 479.5,2,1.200 1.190,1,1,24.413,40.962
67,2.233,10,motorcycle,0.507,706.9 376.7 812.9 437.0,1,1.187,0,0,24.413,40.962
67,2.233,7,motorcycle,0.488,0.3 363.3 272.5 551.2,1,1.200,0,0,24.413,40.962
67,2.233,4,motorcycle,0.462,973.7 362.4 1048.0 454.5,1,1.200,0,0,24.413,40.962
67,2.233,9,motorcycle,0.408,590.1 369.3 624.8 423.6,2,1.200 1.060,1,0,24.413,40.962
67,2.233,8,motorcycle,0.337,526.0 384.5 578.5 434.2,1,1.200,0,0,24.413,40.962
68,2.267,1,motorcycle,0.743,536.5 423.2 763.7 607.2,1,1.200,0,0,23.868,41.897
68,2.267,10,motorcycle,0.520,707.0 375.8 813.1 437.4,1,1.181,0,0,23.868,41.897
68,2.267,2,motorcycle,0.470,347.1 378.0 497.8 478.8,2,1.200 1.195,1,1,23.868,41.897
68,2.267,7,motorcycle,0.464,0.3 362.2 270.3 551.1,1,1.200,0,0,23.868,41.897
68,2.267,9,motorcycle,0.374,590.2 369.2 625.0 423.5,2,1.200 1.061,1,1,23.868,41.897
68,2.267,4,motorcycle,0.346,980.2 370.7 1051.4 456.8,1,1.200,0,0,23.868,41.897
68,2.267,8,motorcycle,0.307,525.8 384.1 579.0 434.1,1,1.200,0,0,23.868,41.897
69,2.300,1,motorcycle,0.734,536.5 423.6 763.7 607.1,1,1.200,0,0,24.350,41.067
69,2.300,10,motorcycle,0.532,706.9 376.1 813.7 437.5,1,1.183,0,0,24.350,41.067
69,2.300,2,motorcycle,0.477,346.9 378.7 497.9 479.1,2,1.200 1.196,1,1,24.350,41.067
69,2.300,7,motorcycle,0.470,0.2 362.5 268.9 551.1,1,1.200,0,0,24.350,41.067
69,2.300,9,motorcycle,0.354,590.1 369.4 625.1 423.8,2,1.200 1.061,1,1,24.350,41.067
69,2.300,4,motorcycle,0.285,984.0 371.2 1061.3 457.2,1,1.200,0,0,24.350,41.067
69,2.300,8,motorcycle,0.278,525.7 383.4 579.2 434.4,1,1.200,0,0,24.350,41.067
70,2.333,1,motorcycle,0.732,536.6 425.2 763.9 607.0,1,1.200,0,0,22.910,43.649
70,2.333,10,motorcycle,0.524,707.0 376.6 813.4 437.6,2,1.200 1.199,1,0,22.910,43.649
70,2.333,2,motorcycle,0.508,346.8 377.8 497.8 479.3,2,1.200 1.188,1,1,22.910,43.649
70,2.333,7,motorcycle,0.432,0.2 361.9 257.1 551.5,1,1.200,0,0,22.910,43.649
70,2.333,9,motorcycle,0.347,590.3 369.3 625.1 423.6,2,1.200 1.062,1,1,22.910,43.649
70,2.333,4,motorcycle,0.267,995.0 374.1 1068.0 456.0,1,1.200,0,0,22.910,43.649
70,2.333,8,motorcycle,0.258,525.3 383.7 579.5 434.4,1,1.200,0,0,22.910,43.649
71,2.367,1,motorcycle,0.727,537.1 426.3 764.3 607.0,1,1.200,0,0,30.034,33.296
71,2.367,10,motorcycle,0.526,706.9 377.0 812.9 437.6,2,1.200 1.200,1,1,30.034,33.296
71,2.367,2,motorcycle,0.472,346.1 376.7 498.4 478.9,2,1.200 1.171,1,1,30.034,33.296
71,2.367,7,motorcycle,0.371,0.2 361.7 256.3 551.4,1,1.200,0,0,30.034,33.296
71,2.367,9,motorcycle,0.281,590.3 369.4 624.7 423.9,1,1.060,0,1,30.034,33.296
71,2.367,8,motorcycle,0.253,525.8 383.3 579.6 434.5,1,1.200,0,0,30.034,33.296
72,2.400,1,motorcycle,0.744,536.9 422.2 764.4 606.6,1,1.200,0,0,23.554,42.456
72,2.400,10,motorcycle,0.515,707.3 377.7 811.8 437.8,2,1.200 1.200,1,1,23.554,42.456
72,2.400,2,motorcycle,0.440,346.2 375.0 498.2 478.2,2,1.200 1.164,1,1,23.554,42.456
72,2.400,7,motorcycle,0.334,0.1 360.1 258.1 551.1,1,1.200,0,0,23.554,42.456
72,2.400,9,motorcycle,0.274,590.2 369.2 625.0 424.1,1,1.061,0,1,23.554,42.456
72,2.400,8,motorcycle,0.268,526.1 384.1 579.6 434.6,1,1.200,0,0,23.554,42.456
73,2.433,1,motorcycle,0.750,537.2 420.6 764.4 606.5,1,1.200,0,0,23.766,42.076
73,2.433,10,motorcycle,0.509,707.6 377.7 812.0 437.8,1,1.200,0,1,23.766,42.076
73,2.433,2,motorcycle,0.434,345.6 375.7 498.2 478.4,2,1.200 1.162,1,1,23.766,42.076
73,2.433,4,motorcycle,0.308,1020.3 371.9 1101.7 454.1,0,,0,0,23.766,42.076
73,2.433,7,motorcycle,0.281,0.2 359.5 258.7 551.2,1,1.200,0,0,23.766,42.076
73,2.433,8,motorcycle,0.274,526.0 384.3 579.7 434.7,1,1.200,0,0,23.766,42.076
74,2.467,1,motorcycle,0.760,537.6 420.0 764.8 606.3,1,1.200,0,0,23.778,42.055
74,2.467,10,motorcycle,0.516,707.3 377.9 812.0 437.9,2,1.200 1.200,1,1,23.778,42.055
74,2.467,4,motorcycle,0.482,1030.7 376.1 1105.8 451.6,0,,0,0,23.778,42.055
74,2.467,2,motorcycle,0.422,345.1 375.5 498.3 478.8,2,1.200 1.161,1,1,23.778,42.055
74,2.467,7,motorcycle,0.333,0.3 357.5 263.8 552.1,1,1.200,0,0,23.778,42.055
74,2.467,8,motorcycle,0.272,526.0 384.9 579.9 434.8,1,1.200,0,0,23.778,42.055
75,2.500,1,motorcycle,0.765,537.7 419.4 764.8 606.4,1,1.200,0,0,26.901,37.173
75,2.500,10,motorcycle,0.518,707.8 378.1 811.7 437.9,2,1.200 1.200,1,1,26.901,37.173
75,2.500,2,motorcycle,0.404,345.7 375.2 498.1 478.5,2,1.200 1.165,1,1,26.901,37.173
75,2.500,7,motorcycle,0.344,0.2 358.5 268.9 551.7,1,1.200,0,0,26.901,37.173
75,2.500,4,motorcycle,0.275,1036.4 378.6 1112.2 450.5,0,,0,0,26.901,37.173
75,2.500,8,motorcycle,0.251,526.0 384.4 580.2 434.9,1,1.200,0,0,26.901,37.173
76,2.533,1,motorcycle,0.768,537.8 420.1 764.6 605.8,1,1.200,0,0,25.608,39.050
76,2.533,10,motorcycle,0.514,707.9 377.9 811.7 438.1,2,1.200 1.200,1,1,25.608,39.050
76,2.533,2,motorcycle,0.489,344.5 376.3 498.7 478.8,2,1.200 1.167,1,1,25.608,39.050
76,2.533,7,motorcycle,0.338,0.1 359.4 273.4 551.2,1,1.200,0,0,25.608,39.050
76,2.533,8,motorcycle,0.290,525.8 382.9 580.5 434.9,1,1.200,0,0,25.608,39.050
77,2.567,1,motorcycle,0.776,537.8 419.5 764.6 606.4,1,1.200,0,0,23.352,42.823
77,2.567,10,motorcycle,0.502,707.8 380.4 800.6 438.4,2,1.200 1.200,1,1,23.352,42.823
77,2.567,2,motorcycle,0.466,344.2 376.2 498.7 479.5,2,1.200 1.165,1,1,23.352,42.823
77,2.567,7,motorcycle,0.312,0.1 359.9 277.8 551.2,1,1.200,0,0,23.352,42.823
78,2.600,1,motorcycle,0.773,538.1 419.0 764.8 606.0,1,1.200,0,0,26.204,38.162
78,2.600,2,motorcycle,0.547,344.1 379.4 498.9 480.3,2,1.200 1.168,1,1,26.204,38.162
78,2.600,10,motorcycle,0.502,707.9 377.9 811.9 438.3,2,1.200 1.200,1,1,26.204,38.162
78,2.600,7,motorcycle,0.442,0.2 358.5 281.7 549.6,1,1.200,0,0,26.204,38.162
78,2.600,8,motorcycle,0.255,526.4 382.2 581.1 434.9,1,1.200,0,0,26.204,38.162
79,2.633,1,motorcycle,0.768,538.2 418.5 765.2 605.9,1,1.200,0,0,24.622,40.614
79,2.633,2,motorcycle,0.608,344.6 380.3 498.6 481.1,2,1.200 1.170,1,1,24.622,40.614
79,2.633,10,motorcycle,0.496,707.8 377.6 811.9 438.5,2,1.200 1.200,1,1,24.622,40.614
79,2.633,7,motorcycle,0.439,0.3 359.1 281.0 549.6,1,1.200,0,0,24.622,40.614
80,2.667,1,motorcycle,0.775,538.7 420.6 765.0 606.3,1,1.200,0,0,24.557,40.721
80,2.667,2,motorcycle,0.586,345.9 381.2 498.8 481.3,2,1.200 1.174,1,1,24.557,40.721
80,2.667,7,motorcycle,0.495,0.5 360.5 285.6 550.4,1,1.198,0,0,24.557,40.721
80,2.667,10,motorcycle,0.494,708.7 377.6 812.5 438.7,2,1.200 1.200,1,1,24.557,40.721
81,2.700,1,motorcycle,0.762,538.6 423.0 765.5 605.7,1,1.200,0,0,24.616,40.623
81,2.700,2,motorcycle,0.587,345.7 380.9 498.8 481.5,2,1.200 1.175,1,1,24.616,40.623
81,2.700,10,motorcycle,0.519,708.4 378.7 800.9 438.8,1,1.200,0,1,24.616,40.623
81,2.700,7,motorcycle,0.501,0.5 356.3 287.4 550.4,1,1.185,0,0,24.616,40.623
82,2.733,1,motorcycle,0.759,538.6 427.5 766.0 605.5,1,1.200,0,0,24.388,41.003
82,2.733,2,motorcycle,0.620,346.5 383.3 498.7 482.7,2,1.200 1.176,1,1,24.388,41.003
82,2.733,7,motorcycle,0.562,0.5 356.3 289.8 551.5,1,1.192,0,0,24.388,41.003
82,2.733,10,motorcycle,0.512,708.7 378.2 800.7 438.9,1,1.200,0,1,24.388,41.003
82,2.733,8,motorcycle,0.316,526.5 383.3 581.6 435.8,1,1.200,0,0,24.388,41.003
83,2.767,1,motorcycle,0.752,538.4 425.5 766.0 605.0,1,1.200,0,0,24.803,40.318
83,2.767,2,motorcycle,0.631,346.8 383.6 498.7 482.9,2,1.200 1.175,1,1,24.803,40.318
83,2.767,10,motorcycle,0.545,708.8 377.7 800.7 438.9,1,1.200,0,1,24.803,40.318
83,2.767,7,motorcycle,0.544,0.5 356.1 288.4 551.2,1,1.188,0,0,24.803,40.318
83,2.767,8,motorcycle,0.347,526.9 383.4 581.9 435.7,1,1.200,0,0,24.803,40.318
84,2.800,1,motorcycle,0.754,538.6 427.8 766.6 605.6,1,1.200,0,0,31.786,31.460
84,2.800,2,motorcycle,0.675,350.2 383.7 498.9 482.7,2,1.200 1.179,1,1,31.786,31.460
84,2.800,7,motorcycle,0.646,0.5 356.4 289.6 551.7,1,1.185,0,0,31.786,31.460
84,2.800,10,motorcycle,0.549,709.2 377.9 800.4 439.4,1,1.200,0,1,31.786,31.460
84,2.800,8,motorcycle,0.361,526.9 383.8 581.8 435.7,1,1.200,0,0,31.786,31.460
85,2.833,1,motorcycle,0.746,538.7 428.1 766.7 605.2,1,1.200,0,0,25.127,39.798
85,2.833,2,motorcycle,0.664,351.1 383.0 499.1 482.6,2,1.200 1.180,1,1,25.127,39.798
85,2.833,7,motorcycle,0.648,0.6 357.9 289.1 551.5,1,1.185,0,0,25.127,39.798
85,2.833,10,motorcycle,0.538,709.5 377.6 800.8 439.5,1,1.200,0,1,25.127,39.798
85,2.833,8,motorcycle,0.373,527.4 384.8 582.3 436.0,1,1.200,0,0,25.127,39.798
86,2.867,1,motorcycle,0.725,538.7 430.9 767.0 606.4,1,1.200,0,0,24.474,40.859
86,2.867,2,motorcycle,0.692,354.0 383.0 499.2 483.1,2,1.200 1.180,1,1,24.474,40.859
86,2.867,7,motorcycle,0.660,0.6 357.1 290.4 551.1,1,1.184,0,0,24.474,40.859
86,2.867,10,motorcycle,0.562,709.6 377.3 800.9 439.7,1,1.200,0,1,24.474,40.859
86,2.867,8,motorcycle,0.333,527.2 385.0 582.9 436.4,1,1.200,0,0,24.474,40.859
87,2.900,1,motorcycle,0.725,538.6 431.6 766.9 606.2,1,1.200,0,0,25.135,39.785
87,2.900,2,motorcycle,0.671,354.6 383.2 499.3 483.0,2,1.200 1.180,1,1,25.135,39.785
87,2.900,7,motorcycle,0.651,0.6 358.4 290.4 551.3,1,1.187,0,0,25.135,39.785
87,2.900,10,motorcycle,0.554,710.1 377.6 801.2 439.9,1,1.200,0,1,25.135,39.785
87,2.900,8,motorcycle,0.292,527.3 385.4 583.2 436.6,1,1.200,0,0,25.135,39.785
88,2.933,1,motorcycle,0.727,538.6 428.9 767.1 606.6,1,1.200,0,0,26.387,37.898
88,2.933,2,motorcycle,0.667,356.4 381.8 499.4 483.0,2,1.200 1.179,1,1,26.387,37.898
88,2.933,7,motorcycle,0.662,0.8 358.6 290.7 551.8,1,1.182,0,0,26.387,37.898
88,2.933,10,motorcycle,0.573,710.5 378.0 802.0 439.9,2,1.200 1.200,1,1,26.387,37.898
88,2.933,11,motorcycle,0.411,1137.5 377.2 1212.2 449.7,0,,0,0,26.387,37.898
88,2.933,8,motorcycle,0.345,527.3 385.5 583.5 436.8,1,1.200,0,0,26.387,37.898
89,2.967,1,motorcycle,0.723,538.5 433.7 767.5 606.6,1,1.200,0,0,24.130,41.441
89,2.967,7,motorcycle,0.619,0.9 358.9 289.5 551.4,1,1.180,0,0,24.130,41.441
89,2.967,2,motorcycle,0.618,358.7 380.9 499.7 482.8,2,1.200 1.180,1,1,24.130,41.441
89,2.967,10,motorcycle,0.592,710.6 377.8 802.4 440.0,2,1.200 1.200,1,1,24.130,41.441
89,2.967,11,motorcycle,0.457,1143.9 377.5 1228.4 452.3,0,,0,0,24.130,41.441
89,2.967,8,motorcycle,0.254,526.6 386.1 584.2 438.0,1,1.200,0,0,24.130,41.441
90,3.000,1,motorcycle,0.732,538.6 430.5 767.5 606.9,1,1.200,0,0,24.935,40.104
90,3.000,2,motorcycle,0.661,361.8 381.5 499.5 482.7,2,1.200 1.187,1,1,24.935,40.104
90,3.000,7,motorcycle,0.611,1.1 357.4 289.1 551.5,1,1.200,0,0,24.935,40.104
90,3.000,10,motorcycle,0.579,710.7 377.9 802.6 440.2,2,1.200 1.200,1,1,24.935,40.104
91,3.033,1,motorcycle,0.721,538.6 432.2 767.4 607.1,1,1.200,0,0,24.407,40.972
91,3.033,2,motorcycle,0.644,363.1 381.2 499.7 482.7,2,1.200 1.187,1,1,24.407,40.972
91,3.033,7,motorcycle,0.616,1.2 360.0 290.4 551.7,1,1.195,0,0,24.407,40.972
91,3.033,10,motorcycle,0.598,711.5 378.1 802.7 440.3,2,1.200 1.186,1,1,24.407,40.972
91,3.033,11,motorcycle,0.470,1160.0 377.4 1235.5 450.5,0,,0,0,24.407,40.972
92,3.067,1,motorcycle,0.727,538.6 429.6 767.4 607.4,1,1.200,0,0,25.751,38.833
92,3.067,2,motorcycle,0.649,363.8 382.4 499.9 482.1,2,1.200 1.199,1,1,25.751,38.833
92,3.067,10,motorcycle,0.598,712.4 377.9 802.7 440.2,2,1.200 1.169,1,1,25.751,38.833
92,3.067,7,motorcycle,0.595,1.5 359.5 290.3 551.5,1,1.193,0,0,25.751,38.833
92,3.067,11,motorcycle,0.419,1168.3 377.5 1245.7 450.7,0,,0,0,25.751,38.833
93,3.100,1,motorcycle,0.731,538.6 428.0 767.3 607.7,1,1.200,0,0,25.266,39.579
93,3.100,11,motorcycle,0.658,1176.7 378.8 1251.5 450.8,0,,0,0,25.266,39.579
93,3.100,2,motorcycle,0.628,362.9 381.2 499.9 482.0,2,1.200 1.191,1,1,25.266,39.579
93,3.100,7,motorcycle,0.600,1.7 360.0 290.5 551.1,1,1.192,0,0,25.266,39.579
93,3.100,10,motorcycle,0.582,713.3 378.5 802.9 440.2,2,1.200 1.187,1,1,25.266,39.579
94,3.133,1,motorcycle,0.721,538.8 428.4 767.5 607.6,1,1.200,0,0,24.344,41.079
94,3.133,10,motorcycle,0.616,713.5 378.5 803.6 440.4,2,1.200 1.196,1,1,24.344,41.079
94,3.133,7,motorcycle,0.584,1.5 365.2 293.1 550.1,1,1.194,0,0,24.344,41.079
94,3.133,2,motorcycle,0.583,363.0 380.2 500.1 482.2,2,1.200 1.170,1,1,24.344,41.079
94,3.133,11,motorcycle,0.477,1184.3 378.4 1261.6 450.4,0,,0,0,24.344,41.079
95,3.167,1,motorcycle,0.723,538.9 430.7 767.7 607.7,1,1.200,0,0,23.723,42.153
95,3.167,10,motorcycle,0.599,713.8 378.8 803.6 440.3,2,1.200 1.200,1,1,23.723,42.153
95,3.167,7,motorcycle,0.569,1.4 361.8 293.5 550.5,1,1.188,0,0,23.723,42.153
95,3.167,2,motorcycle,0.568,362.2 380.8 500.2 481.9,2,1.200 1.183,1,1,23.723,42.153
95,3.167,11,motorcycle,0.262,1192.5 381.3 1267.0 451.0,0,,0,0,23.723,42.153
96,3.200,1,motorcycle,0.733,538.9 431.9 767.8 609.1,1,1.200,0,0,32.671,30.608
96,3.200,2,motorcycle,0.621,360.3 382.3 500.1 482.2,2,1.200 1.188,1,1,32.671,30.608
96,3.200,10,motorcycle,0.592,714.0 378.6 803.9 440.4,2,1.200 1.200,1,1,32.671,30.608
96,3.200,7,motorcycle,0.583,1.2 361.5 293.2 550.0,1,1.187,0,0,32.671,30.608
97,3.233,1,motorcycle,0.731,538.9 434.6 767.8 609.4,1,1.200,0,0,24.551,40.732
97,3.233,2,motorcycle,0.599,360.4 382.1 500.4 482.1,2,1.200 1.184,1,1,24.551,40.732
97,3.233,10,motorcycle,0.590,713.5 379.0 804.4 440.6,2,1.200 1.200,1,1,24.551,40.732
97,3.233,7,motorcycle,0.587,1.2 360.4 292.9 550.7,1,1.189,0,0,24.551,40.732
98,3.267,1,motorcycle,0.733,539.0 428.4 768.0 608.0,1,1.200,0,0,24.700,40.486
98,3.267,10,motorcycle,0.609,714.4 379.0 804.7 440.5,2,1.200 1.200,1,1,24.700,40.486
98,3.267,2,motorcycle,0.586,360.0 382.3 500.6 482.1,2,1.200 1.193,1,1,24.700,40.486
98,3.267,7,motorcycle,0.556,1.3 364.6 292.1 550.3,1,1.194,0,0,24.700,40.486
99,3.300,1,motorcycle,0.734,539.1 428.9 768.0 607.9,1,1.200,0,0,26.130,38.271
99,3.300,10,motorcycle,0.608,714.4 378.8 805.1 440.4,2,1.200 1.200,1,1,26.130,38.271
99,3.300,2,motorcycle,0.578,358.3 381.1 500.8 482.1,2,1.200 1.185,1,1,26.130,38.271
99,3.300,7,motorcycle,0.545,1.2 364.7 290.1 550.5,1,1.195,0,0,26.130,38.271
100,3.333,1,motorcycle,0.732,539.4 427.5 768.3 607.3,1,1.200,0,0,25.153,39.757
100,3.333,2,motorcycle,0.662,359.0 381.6 500.9 482.6,2,1.200 1.186,1,1,25.153,39.757
100,3.333,10,motorcycle,0.614,714.4 378.2 805.0 440.4,2,1.200 1.200,1,1,25.153,39.757
100,3.333,7,motorcycle,0.551,0.8 366.2 291.0 549.2,1,1.194,0,0,25.153,39.757
101,3.367,1,motorcycle,0.735,539.5 427.4 768.4 607.2,1,1.200,0,0,24.480,40.850
101,3.367,2,motorcycle,0.650,357.8 380.8 501.0 482.6,2,1.200 1.185,1,1,24.480,40.850
101,3.367,10,motorcycle,0.604,714.8 378.1 804.9 440.5,2,1.200 1.200,1,1,24.480,40.850
101,3.367,7,motorcycle,0.567,0.7 363.7 291.2 549.9,1,1.197,0,0,24.480,40.850
102,3.400,1,motorcycle,0.722,539.6 427.9 768.5 607.2,1,1.200,0,0,24.441,40.915
102,3.400,2,motorcycle,0.628,361.8 380.8 501.5 482.4,2,1.200 1.196,1,1,24.441,40.915
102,3.400,7,motorcycle,0.592,0.7 362.3 293.3 549.5,1,1.197,0,0,24.441,40.915
102,3.400,10,motorcycle,0.579,714.6 378.4 805.0 440.5,2,1.200 1.200,1,1,24.441,40.915
103,3.433,1,motorcycle,0.730,539.5 426.0 768.4 607.5,1,1.200,0,0,25.435,39.316
103,3.433,2,motorcycle,0.603,360.1 379.8 501.7 482.6,2,1.200 1.191,1,1,25.435,39.316
103,3.433,7,motorcycle,0.582,0.7 361.5 292.3 550.1,1,1.196,0,0,25.435,39.316
103,3.433,10,motorcycle,0.530,714.8 379.4 805.5 440.6,2,1.200 1.200,1,1,25.435,39.316
104,3.467,1,motorcycle,0.736,539.6 423.0 768.5 607.9,1,1.200,0,0,25.210,39.666
104,3.467,2,motorcycle,0.641,360.5 380.7 501.8 483.0,2,1.200 1.197,1,1,25.210,39.666
104,3.467,7,motorcycle,0.580,0.5 359.9 292.9 550.1,1,1.198,0,0,25.210,39.666
104,3.467,10,motorcycle,0.534,715.0 380.5 805.2 440.6,2,1.200 1.200,1,1,25.210,39.666
105,3.500,1,motorcycle,0.735,539.6 423.7 768.6 607.5,1,1.200,0,0,23.927,41.795
105,3.500,2,motorcycle,0.611,358.8 380.9 501.7 483.0,2,1.200 1.193,1,1,23.927,41.795
105,3.500,7,motorcycle,0.572,0.5 356.2 293.6 550.0,1,1.200,0,0,23.927,41.795
105,3.500,10,motorcycle,0.533,714.3 382.1 806.4 440.7,2,1.200 1.200,1,1,23.927,41.795
106,3.533,1,motorcycle,0.732,539.7 424.0 768.9 607.3,1,1.200,0,0,24.256,41.227
106,3.533,2,motorcycle,0.648,361.3 380.4 502.0 482.4,2,1.200 1.199,1,1,24.256,41.227
106,3.533,7,motorcycle,0.544,0.4 356.9 291.6 549.3,1,1.199,0,0,24.256,41.227
106,3.533,10,motorcycle,0.523,714.6 381.3 805.7 440.6,2,1.200 1.200,1,1,24.256,41.227
107,3.567,1,motorcycle,0.737,539.7 422.6 768.8 607.5,1,1.200,0,0,23.079,43.329
107,3.567,2,motorcycle,0.631,360.5 380.6 502.1 482.3,2,1.200 1.196,1,1,23.079,43.329
107,3.567,10,motorcycle,0.506,714.9 382.4 806.6 440.6,2,1.200 1.200,1,1,23.079,43.329
107,3.567,7,motorcycle,0.501,0.5 357.1 290.0 549.6,1,1.196,0,0,23.079,43.329
